,brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
7370,Toyota,2017,1789999,36000,Diesel,Dealer,Manual,1,13.68,2393.0,147.8,8.0
7371,Maruti,2017,620000,37000,Petrol,Dealer,Manual,1,21.01,1197.0,81.8,5.0
7372,Maruti,2016,375000,61173,Diesel,Dealer,Manual,1,27.62,793.0,47.0,5.0
7373,Maruti,2016,595000,77321,Diesel,Dealer,Manual,1,,,,
7374,Audi,2016,2450000,30000,Diesel,Dealer,Automatic,1,18.25,1968.0,187.74,5.0
7375,Mahindra,2014,850000,75000,Diesel,Dealer,Manual,1,15.1,2179.0,140.0,7.0
7376,Maruti,2017,750000,51000,Petrol,Dealer,Automatic,1,19.56,1197.0,81.8,5.0
7377,Maruti,2018,775000,17000,Petrol,Dealer,Manual,1,21.01,1197.0,81.8,5.0
7378,Maruti,2008,260000,100000,Diesel,Individual,Manual,2,17.8,1248.0,75.0,5.0
7379,Audi,2013,2000000,35000,Diesel,Individual,Automatic,2,17.68,1968.0,174.33,5.0
7380,Hyundai,2017,300000,10000,Petrol,Individual,Manual,1,21.1,814.0,55.2,5.0
7381,Mahindra,2016,1300000,91567,Diesel,Individual,Automatic,3,16.0,2179.0,140.0,7.0
7382,Maruti,2017,380000,50000,Petrol,Individual,Manual,1,23.1,998.0,67.04,5.0
7383,Hyundai,2017,480000,60000,Petrol,Individual,Manual,1,18.9,1197.0,81.86,5.0
7384,Maruti,2016,240000,35000,Petrol,Individual,Manual,2,22.74,796.0,47.3,5.0
7385,Hyundai,2014,500000,33400,Petrol,Individual,Manual,1,17.43,1396.0,105.5,5.0
7386,Maruti,2015,420000,36000,Petrol,Individual,Manual,1,20.4,1197.0,83.11,5.0
7387,Ford,2011,130000,180000,Diesel,Individual,Manual,2,20.0,1399.0,68.0,5.0
7388,Maruti,2012,110000,80000,Petrol,Individual,Manual,1,20.92,998.0,67.1,5.0
7389,Maruti,2007,120000,120000,Petrol,Individual,Manual,2,19.7,796.0,46.3,5.0
7390,Maruti,2017,700000,80000,Diesel,Individual,Automatic,1,28.4,1248.0,74.02,5.0
7391,Maruti,2018,550000,120000,Diesel,Individual,Manual,1,28.4,1248.0,74.02,5.0
7392,Tata,2014,190000,110000,Diesel,Individual,Manual,2,19.09,1405.0,69.01,5.0
7393,Toyota,2018,665000,70000,Diesel,Individual,Manual,1,23.59,1364.0,67.04,5.0
7394,Mahindra,2014,445000,120000,Diesel,Individual,Manual,2,14.95,2489.0,93.7,7.0
7395,Hyundai,2012,340000,92686,Diesel,Dealer,Manual,2,21.9,1396.0,88.76,5.0
7396,Hyundai,2009,330000,180000,Diesel,Individual,Manual,1,13.6,1991.0,142.0,5.0
7397,Tata,2012,270000,80000,Diesel,Individual,Manual,1,21.02,1248.0,88.76,5.0
7398,Mahindra,2015,1044999,70000,Diesel,Individual,Automatic,1,16.0,2179.0,140.0,7.0
7399,Maruti,2009,279000,117000,Diesel,Individual,Manual,1,17.8,1248.0,75.0,5.0
7400,Ford,2018,620000,15000,Petrol,Individual,Manual,1,20.4,1194.0,94.93,5.0
7401,Skoda,2007,250000,100000,Diesel,Individual,Manual,2,16.6,1896.0,122.4,5.0
7402,Hyundai,2012,475000,83000,Petrol,Individual,Automatic,1,15.74,1591.0,121.3,5.0
7403,Chevrolet,2016,750000,67600,Diesel,Individual,Automatic,1,14.81,1998.0,163.7,5.0
7404,Mitsubishi,2015,1250000,160000,Diesel,Individual,Manual,2,13.5,2477.0,178.0,7.0
7405,Hyundai,2014,250000,80000,Petrol,Individual,Manual,2,21.1,814.0,55.2,5.0
7406,Honda,2013,445000,100000,Diesel,Individual,Manual,1,25.8,1498.0,98.6,5.0
7407,Volkswagen,2010,400000,100000,Diesel,Individual,Manual,1,15.0,1896.0,105.0,5.0
7408,Hyundai,2010,350000,90000,Diesel,Individual,Manual,2,23.0,1396.0,90.0,5.0
7409,Skoda,2012,295000,140000,Diesel,Individual,Manual,1,20.5,1598.0,103.5,5.0
7410,Maruti,2018,600000,25000,Petrol,Individual,Manual,1,21.21,1197.0,81.8,5.0
7411,Toyota,2018,1650000,20000,Diesel,Individual,Manual,1,13.68,2393.0,147.8,8.0
7412,Maruti,2012,100000,30000,Petrol,Individual,Manual,1,16.1,796.0,37.0,4.0
7413,Ford,2018,690000,13000,Petrol,Individual,Manual,1,20.4,1194.0,94.93,5.0
7414,Hyundai,2018,710000,42000,Petrol,Individual,Manual,1,18.6,1197.0,81.83,5.0
7415,Hyundai,2018,350000,10000,Petrol,Individual,Manual,2,20.3,998.0,68.05,5.0
7416,Maruti,2012,220000,13000,Petrol,Individual,Manual,1,20.92,998.0,67.1,5.0
7417,Renault,2019,700000,6500,Petrol,Individual,Manual,1,20.0,999.0,72.0,7.0
7418,Hyundai,2013,198000,49500,Petrol,Individual,Manual,2,21.1,814.0,55.2,5.0
7419,Hyundai,2011,350000,50000,Diesel,Individual,Manual,1,23.0,1396.0,90.0,5.0
7420,Tata,2011,210000,175000,Diesel,Individual,Manual,2,23.57,1396.0,70.0,5.0
7421,Tata,2011,210000,175000,Diesel,Individual,Manual,2,23.03,1396.0,69.0,5.0
7422,Hyundai,2003,70000,120000,Petrol,Individual,Manual,3,,,,
7423,Maruti,2014,375000,110000,Diesel,Individual,Manual,3,23.2,1248.0,73.94,5.0
7424,Maruti,2012,380000,112048,Petrol,Individual,Manual,2,17.5,1298.0,85.8,5.0
7425,Honda,2010,360000,98000,Petrol,Individual,Manual,3,17.0,1497.0,118.0,5.0
7426,Mahindra,2015,944999,41000,Diesel,Individual,Manual,1,15.1,2179.0,140.0,7.0
7427,Chevrolet,2016,620000,120000,Diesel,Individual,Manual,1,13.58,2499.0,72.4,10.0
7428,Toyota,2018,780000,116000,Diesel,Individual,Manual,1,23.59,1364.0,67.05,5.0
7429,Maruti,2020,445000,1000,Petrol,Individual,Manual,1,21.21,1197.0,81.8,5.0
7430,Hyundai,2018,575000,15000,Petrol,Individual,Automatic,1,17.36,1197.0,81.86,5.0
7431,Maruti,2018,975000,5000,Diesel,Individual,Manual,1,25.1,1248.0,88.5,5.0
7432,Tata,2019,450000,3500,Petrol,Individual,Manual,1,23.84,1199.0,83.83,5.0
7433,Maruti,2009,198000,91000,Petrol,Individual,Manual,2,,,,
7434,Ford,2017,495000,56000,Diesel,Individual,Manual,1,25.83,1498.0,99.0,5.0
7435,Toyota,2013,830000,215000,Diesel,Individual,Manual,1,12.99,2494.0,100.0,7.0
7436,Mahindra,2012,800000,40000,Diesel,Individual,Manual,1,15.1,2179.0,140.0,7.0
7437,Maruti,2010,300000,70000,Diesel,Individual,Manual,3,,,,
7438,Maruti,2013,300000,120000,Diesel,Individual,Manual,2,23.2,1248.0,73.94,5.0
7439,Mahindra,2003,200000,120000,Diesel,Individual,Manual,2,10.5,2179.0,120.0,7.0
7440,Honda,2017,480000,30400,Petrol,Dealer,Manual,1,18.5,1198.0,86.8,5.0
7441,Honda,2017,950000,24000,Diesel,Dealer,Manual,1,21.9,1498.0,98.6,7.0
7442,Honda,2017,840000,30646,Petrol,Dealer,Manual,1,15.4,1497.0,117.3,7.0
7443,Hyundai,2017,800000,15000,Diesel,Individual,Manual,1,23.9,1582.0,126.2,5.0
7444,Volkswagen,2017,750000,50000,Diesel,Individual,Manual,1,22.27,1498.0,108.6,5.0
7445,Hyundai,2017,254999,34000,Petrol,Individual,Manual,1,21.1,814.0,55.2,5.0
7446,Maruti,2016,725000,54000,Diesel,Individual,Manual,2,24.52,1248.0,88.5,7.0
7447,Mercedes-Benz,2016,1859000,40000,Diesel,Individual,Automatic,2,19.7,2143.0,134.1,5.0
7448,Chevrolet,2012,145000,120000,Petrol,Individual,Manual,1,18.6,1199.0,79.4,5.0
7449,Tata,2018,750000,15000,Petrol,Individual,Manual,1,17.0,1198.0,108.5,5.0
7450,Volkswagen,2017,655000,50000,Diesel,Individual,Automatic,1,22.0,1498.0,108.495,5.0
7451,Ford,2011,210000,84000,Diesel,Individual,Manual,2,20.0,1399.0,68.0,5.0
7452,Honda,2011,450000,50000,Petrol,Individual,Manual,1,17.0,1497.0,118.0,5.0
7453,Hyundai,2019,466000,25000,Petrol,Individual,Automatic,4,20.3,1086.0,68.0,5.0
7454,Ford,2018,624000,14681,Diesel,Dealer,Manual,1,,,,
7455,Ford,2015,580000,52000,Diesel,Individual,Manual,1,25.83,1498.0,99.0,5.0
7456,Hyundai,2019,430000,18500,Petrol,Individual,Manual,1,20.3,1086.0,68.0,5.0
7457,Tata,2012,155000,50000,Diesel,Individual,Manual,1,23.03,1396.0,69.0,5.0
7458,Datsun,2017,240000,35000,Petrol,Individual,Manual,1,22.5,999.0,67.0,5.0
7459,Toyota,2016,540000,15500,Petrol,Individual,Manual,1,16.78,1496.0,88.73,5.0
7460,Tata,2013,250000,120000,Diesel,Individual,Manual,1,19.09,1396.0,69.0,5.0
7461,Tata,2012,260000,60000,Diesel,Individual,Manual,1,25.0,1396.0,69.0,5.0
7462,Mahindra,2011,550000,80000,Diesel,Individual,Manual,2,12.05,2179.0,120.0,9.0
7463,Ford,2014,550000,43011,Petrol,Dealer,Manual,1,18.88,999.0,123.37,5.0
7464,Renault,2015,600000,136000,Diesel,Individual,Manual,1,19.01,1461.0,108.45,5.0
7465,Ford,2017,550000,15000,Diesel,Individual,Manual,1,25.83,1498.0,99.0,5.0
7466,Mahindra,2011,370000,110000,Diesel,Individual,Manual,2,13.6,2523.0,63.0,7.0
7467,Hyundai,2008,250000,100000,Petrol,Individual,Manual,2,19.81,1086.0,68.05,5.0
7468,Maruti,2005,125000,70000,Petrol,Individual,Manual,4,19.7,796.0,46.3,5.0
7469,Tata,2010,200000,110000,Diesel,Individual,Manual,1,17.0,1405.0,71.0,5.0
7470,Honda,2017,675000,127991,Diesel,Dealer,Manual,1,25.5,1498.0,98.6,5.0
7471,Mitsubishi,1999,150000,198000,Diesel,Individual,Manual,2,14.8,1998.0,68.0,5.0
7472,Tata,2010,290000,65000,Petrol,Individual,Manual,1,15.64,1193.0,64.1,5.0
7473,Maruti,2002,95000,90000,Petrol,Individual,Manual,3,,,,
7474,Maruti,2018,889000,20000,Diesel,Individual,Manual,1,28.09,1248.0,88.5,5.0
7475,Volkswagen,2016,400000,60000,Petrol,Individual,Manual,1,17.0,1198.0,73.75,5.0
7476,Renault,2018,390000,13120,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
7477,Jeep,2017,1550000,87500,Diesel,Individual,Manual,1,17.1,1956.0,170.0,5.0
7478,Hyundai,2014,600000,125000,Diesel,Individual,Manual,1,22.32,1582.0,126.32,5.0
7479,Hyundai,2018,800000,25000,Petrol,Individual,Automatic,1,17.4,1197.0,81.86,5.0
7480,Maruti,2013,600000,120000,Diesel,Individual,Manual,3,20.77,1248.0,88.8,7.0
7481,Hyundai,2015,795000,35000,Petrol,Individual,Manual,1,17.01,1591.0,121.3,5.0
7482,Hyundai,2016,735000,25000,Diesel,Individual,Manual,1,22.54,1396.0,88.73,5.0
7483,Skoda,2005,250000,120000,Diesel,Individual,Manual,3,16.4,1896.0,90.0,5.0
7484,Renault,2018,400000,25000,Petrol,Individual,Automatic,1,24.04,999.0,67.0,5.0
7485,Hyundai,2005,130000,79000,Diesel,Individual,Manual,2,13.1,1493.0,82.0,5.0
7486,Renault,2015,600000,125000,Diesel,Individual,Manual,1,21.04,1461.0,83.8,8.0
7487,Mahindra,2014,395000,140000,Diesel,Individual,Manual,1,14.0,2489.0,95.0,8.0
7488,Hyundai,2016,720000,80000,Diesel,Individual,Manual,1,21.19,1396.0,88.73,5.0
7489,Honda,2011,450000,110000,Petrol,Individual,Manual,3,16.8,1497.0,116.4,5.0
7490,Ford,2018,700000,25000,Petrol,Individual,Manual,1,18.16,1196.0,86.8,5.0
7491,Honda,2015,1000000,46000,Diesel,Individual,Manual,1,24.5,1498.0,98.6,7.0
7492,Hyundai,2020,500000,1000,Petrol,Individual,Manual,1,20.3,1086.0,68.07,5.0
7493,Maruti,2007,125000,60000,Petrol,Individual,Manual,2,16.1,796.0,37.0,4.0
7494,Renault,2015,690000,80000,Diesel,Individual,Manual,1,21.04,1461.0,83.8,8.0
7495,Jeep,2017,1550000,120000,Diesel,Individual,Manual,1,17.1,1956.0,170.0,5.0
7496,Tata,2013,170000,110000,Petrol,Individual,Manual,2,15.3,1193.0,65.3,5.0
7497,Fiat,2010,275000,110000,Diesel,Individual,Manual,3,20.4,1248.0,91.7,5.0
7498,Toyota,2007,500000,200000,Diesel,Individual,Manual,3,12.8,2494.0,102.0,8.0
7499,Volkswagen,2013,950000,80000,Diesel,Individual,Manual,2,19.33,1968.0,138.1,5.0
7500,Maruti,2019,802999,24000,Diesel,Individual,Manual,1,28.4,1248.0,74.02,5.0
7501,Maruti,2013,470000,150000,Diesel,Individual,Manual,1,23.4,1248.0,74.0,5.0
7502,Renault,2015,300000,60000,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
7503,Renault,2014,600000,116000,Diesel,Individual,Manual,1,19.01,1461.0,108.45,5.0
7504,Ford,2013,275000,104300,Diesel,Individual,Manual,1,20.0,1399.0,68.1,5.0
7505,Mahindra,2018,700000,30000,Diesel,Individual,Manual,1,25.32,1198.0,77.0,6.0
7506,Mercedes-Benz,2014,3250000,33000,Diesel,Individual,Automatic,1,11.3,2987.0,254.8,7.0
7507,Volkswagen,2020,800000,25000,Diesel,Individual,Manual,1,21.66,1498.0,108.62,5.0
7508,Audi,2014,2200000,60000,Diesel,Individual,Automatic,1,17.68,1968.0,174.33,5.0
7509,Hyundai,2007,245000,121000,Diesel,Individual,Manual,2,18.1,1493.0,110.0,5.0
7510,Hyundai,2010,310000,120000,Diesel,Individual,Manual,2,16.8,1493.0,110.0,5.0
7511,Hyundai,2007,245000,120000,Diesel,Individual,Manual,2,18.1,1493.0,110.0,5.0
7512,Volkswagen,2011,450000,110000,Petrol,Individual,Manual,1,16.47,1198.0,73.9,5.0
7513,Volkswagen,2013,850000,84000,Diesel,Individual,Automatic,2,16.96,1968.0,138.03,5.0
7514,Honda,2004,325000,120000,Petrol,Individual,Automatic,3,10.1,2354.0,152.0,5.0
7515,Maruti,2013,409999,100000,Diesel,Individual,Manual,3,22.9,1248.0,74.0,5.0
7516,Volvo,2018,5500000,50000,Diesel,Individual,Automatic,1,11.2,1969.0,235.0,5.0
7517,Hyundai,2015,1000000,73500,Diesel,Individual,Manual,1,19.67,1582.0,126.2,5.0
7518,Hyundai,2016,590000,34000,Diesel,Individual,Manual,2,24.4,1120.0,71.0,5.0
7519,Nissan,2019,1200000,23000,Diesel,Individual,Manual,1,20.45,1461.0,108.5,5.0
7520,Ford,2008,175000,163000,Diesel,Individual,Manual,3,17.8,1399.0,68.0,5.0
7521,Chevrolet,2011,300000,119000,Diesel,Individual,Manual,2,16.52,1991.0,123.7,5.0
7522,Toyota,2017,2175000,50000,Diesel,Individual,Automatic,1,11.36,2755.0,171.5,7.0
7523,Honda,2019,1110000,10500,Diesel,Individual,Manual,1,25.6,1498.0,97.9,5.0
7524,Mitsubishi,2000,150000,280000,Diesel,Individual,Manual,2,14.8,1998.0,68.0,5.0
7525,Volkswagen,2013,325000,155000,Diesel,Individual,Manual,2,20.54,1598.0,103.6,5.0
7526,Ford,2010,325000,163000,Diesel,Individual,Manual,1,17.8,1399.0,68.0,5.0
7527,Honda,2008,280000,75000,Petrol,Individual,Manual,1,17.7,1497.0,78.0,5.0
7528,Maruti,2008,160000,56000,Petrol,Individual,Manual,3,,,,
7529,Honda,2016,765000,80000,Diesel,Individual,Manual,1,26.0,1498.0,98.6,5.0
7530,Honda,2014,640000,120000,Diesel,Individual,Manual,2,26.0,1498.0,98.6,5.0
7531,Tata,2007,65000,120000,Diesel,Individual,Manual,3,17.88,1396.0,52.8,5.0
7532,Skoda,2007,195000,175000,Diesel,Individual,Manual,2,18.7,1896.0,66.0,5.0
7533,Maruti,2017,295000,15000,Petrol,Individual,Manual,1,24.7,796.0,47.3,5.0
7534,Maruti,2012,625000,100000,Diesel,Individual,Manual,2,23.4,1248.0,74.0,5.0
7535,Maruti,2009,160000,80000,Petrol,Individual,Manual,2,18.9,998.0,67.1,5.0
7536,Maruti,2015,330000,84000,Petrol,Individual,Manual,2,23.1,998.0,67.04,5.0
7537,Ford,2010,180000,50000,Petrol,Individual,Manual,2,15.6,1196.0,70.0,5.0
7538,Fiat,2003,70000,50000,Petrol,Individual,Manual,2,,,,
7539,Maruti,2012,150000,35000,Petrol,Individual,Manual,2,14.0,796.0,35.0,5.0
7540,Hyundai,2011,300000,30000,Petrol,Individual,Manual,1,19.81,1086.0,68.05,5.0
7541,Hyundai,2018,730000,2388,Petrol,Individual,Manual,1,18.6,1197.0,81.83,5.0
7542,Maruti,2017,650000,16200,Diesel,Individual,Manual,1,24.3,1248.0,88.5,5.0
7544,Maruti,2019,366000,15000,Petrol,Individual,Manual,1,23.95,998.0,67.1,5.0
7545,Hyundai,2019,1149000,5000,Petrol,Individual,Manual,1,17.0,1591.0,121.3,5.0
7546,Datsun,2016,150000,42000,Petrol,Individual,Manual,1,20.63,1198.0,67.0,5.0
7547,Hyundai,2013,187000,120000,Petrol,Individual,Manual,2,17.92,1086.0,62.1,5.0
7548,Tata,2011,425000,60000,Diesel,Individual,Manual,2,13.93,2179.0,138.03,7.0
7549,Maruti,2012,150000,76000,Petrol,Individual,Manual,1,16.1,796.0,37.0,4.0
7550,Ford,2018,620000,15000,Petrol,Individual,Manual,1,20.4,1194.0,94.93,5.0
7551,Skoda,2007,250000,100000,Diesel,Individual,Manual,2,16.6,1896.0,122.4,5.0
7552,Hyundai,2012,475000,83000,Petrol,Individual,Automatic,1,15.74,1591.0,121.3,5.0
7553,Chevrolet,2016,750000,67600,Diesel,Individual,Automatic,1,14.81,1998.0,163.7,5.0
7554,Mitsubishi,2015,1250000,160000,Diesel,Individual,Manual,2,13.5,2477.0,178.0,7.0
7555,Hyundai,2014,250000,80000,Petrol,Individual,Manual,2,21.1,814.0,55.2,5.0
7556,Honda,2013,445000,100000,Diesel,Individual,Manual,1,25.8,1498.0,98.6,5.0
7557,Volkswagen,2010,400000,100000,Diesel,Individual,Manual,1,15.0,1896.0,105.0,5.0
7558,Hyundai,2010,350000,90000,Diesel,Individual,Manual,2,23.0,1396.0,90.0,5.0
7559,Skoda,2012,295000,140000,Diesel,Individual,Manual,1,20.5,1598.0,103.5,5.0
7560,Maruti,2018,600000,25000,Petrol,Individual,Manual,1,21.21,1197.0,81.8,5.0
7561,Toyota,2018,1650000,20000,Diesel,Individual,Manual,1,13.68,2393.0,147.8,8.0
7562,Maruti,2012,100000,30000,Petrol,Individual,Manual,1,16.1,796.0,37.0,4.0
7563,Ford,2018,690000,13000,Petrol,Individual,Manual,1,20.4,1194.0,94.93,5.0
7564,Hyundai,2018,710000,42000,Petrol,Individual,Manual,1,18.6,1197.0,81.83,5.0
7565,Hyundai,2018,350000,10000,Petrol,Individual,Manual,2,20.3,998.0,68.05,5.0
7566,Maruti,2012,220000,13000,Petrol,Individual,Manual,1,20.92,998.0,67.1,5.0
7567,Renault,2019,700000,6500,Petrol,Individual,Manual,1,20.0,999.0,72.0,7.0
7568,Hyundai,2013,198000,49500,Petrol,Individual,Manual,2,21.1,814.0,55.2,5.0
7569,Hyundai,2011,350000,50000,Diesel,Individual,Manual,1,23.0,1396.0,90.0,5.0
7570,Maruti,2016,650000,35000,Petrol,Individual,Manual,2,21.4,1197.0,83.1,5.0
7571,Mahindra,2015,380000,120000,Diesel,Individual,Manual,2,21.03,1461.0,65.0,5.0
7572,Tata,2014,360000,50000,Petrol,Individual,Manual,2,17.57,1193.0,88.7,5.0
7573,Skoda,2012,385000,116000,Petrol,Individual,Manual,1,15.0,1598.0,103.5,5.0
7574,Hyundai,2012,590000,110000,Diesel,Individual,Manual,2,22.32,1582.0,126.32,5.0
7575,Mahindra,2013,750000,70000,Diesel,Individual,Manual,2,15.1,2179.0,140.0,7.0
7576,Fiat,2011,254999,100000,Diesel,Individual,Manual,3,20.3,1248.0,75.0,5.0
7577,Hyundai,2015,499000,20000,Petrol,Individual,Manual,1,18.9,1197.0,81.86,5.0
7578,Maruti,2018,730000,60000,Diesel,Individual,Automatic,1,28.4,1248.0,74.02,5.0
7579,Honda,2016,650000,30000,Diesel,Individual,Manual,2,27.3,1498.0,98.6,5.0
7580,Renault,2012,220000,75000,Diesel,Individual,Manual,1,23.08,1461.0,63.12,5.0
7581,Maruti,2006,229999,110000,Petrol,Individual,Manual,3,,,,
7582,Maruti,2006,215000,90000,Petrol,Individual,Manual,4,,,,
7583,Tata,2006,100000,110000,Diesel,Individual,Manual,3,16.8,1405.0,62.0,5.0
7584,Hyundai,2004,110000,120000,Petrol,Individual,Manual,4,14.4,1599.0,94.0,5.0
7585,Tata,2009,152000,48000,Diesel,Individual,Manual,2,17.0,1405.0,71.0,5.0
7586,Maruti,2020,600000,5000,Petrol,Individual,Automatic,1,20.89,1197.0,81.8,5.0
7587,Chevrolet,2016,620000,120000,Diesel,Individual,Manual,1,13.58,2499.0,72.4,10.0
7588,Toyota,2018,780000,116000,Diesel,Individual,Manual,1,23.59,1364.0,67.05,5.0
7589,Maruti,2020,445000,1000,Petrol,Individual,Manual,1,21.21,1197.0,81.8,5.0
7590,Hyundai,2018,575000,15000,Petrol,Individual,Automatic,1,17.36,1197.0,81.86,5.0
7591,Maruti,2018,975000,5000,Diesel,Individual,Manual,1,25.1,1248.0,88.5,5.0
7592,Tata,2019,450000,3500,Petrol,Individual,Manual,1,23.84,1199.0,83.83,5.0
7593,Ford,2015,480000,80000,Diesel,Individual,Manual,1,25.83,1498.0,99.0,5.0
7594,Maruti,2008,110000,48676,Petrol,Individual,Manual,1,19.7,796.0,35.0,8.0
7595,Hyundai,2006,105000,60000,Petrol,Individual,Manual,3,,,,
7596,BMW,2018,5830000,30000,Diesel,Individual,Automatic,1,17.09,2993.0,261.4,4.0
7597,Hyundai,2014,415000,72000,Petrol,Dealer,Manual,1,18.6,1197.0,81.83,5.0
7598,Maruti,2015,475000,51000,Petrol,Dealer,Manual,1,22.0,1197.0,81.8,5.0
7599,Maruti,2017,525000,29000,Petrol,Dealer,Manual,1,20.89,1197.0,81.8,5.0
7600,Maruti,2015,365000,28000,Petrol,Dealer,Manual,1,20.52,1197.0,81.8,5.0
7601,Maruti,2011,375000,97000,Diesel,Dealer,Manual,1,25.2,1248.0,74.0,5.0
7602,Maruti,2018,765000,59000,Diesel,Dealer,Manual,1,28.4,1248.0,74.02,5.0
7603,Maruti,2019,770000,27000,Diesel,Individual,Manual,1,28.4,1248.0,74.02,5.0
7604,Renault,2018,350000,30000,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
7605,Mahindra,2015,875000,70000,Diesel,Individual,Manual,1,15.4,1997.0,120.0,7.0
7606,Mahindra,2014,780000,69000,Diesel,Dealer,Manual,1,15.1,2179.0,140.0,7.0
7607,Maruti,2018,990000,15000,Diesel,Individual,Manual,1,25.1,1248.0,88.5,5.0
7608,Maruti,2019,800000,35700,Diesel,Dealer,Manual,1,28.4,1248.0,74.02,5.0
7609,Hyundai,2012,350000,120000,Diesel,Individual,Manual,3,22.32,1582.0,126.32,5.0
7610,Volkswagen,2013,325000,120000,Diesel,Individual,Manual,1,22.07,1199.0,73.9,5.0
7611,Volkswagen,2013,360000,80000,Diesel,Individual,Manual,1,22.07,1199.0,73.9,5.0
7612,Maruti,2010,148000,120000,Petrol,Individual,Manual,1,20.92,998.0,67.1,5.0
7613,Maruti,2017,670000,36000,Diesel,Individual,Manual,1,27.39,1248.0,74.0,5.0
7614,Toyota,2014,430999,120000,Diesel,Individual,Manual,1,23.59,1364.0,67.04,5.0
7615,Maruti,2017,260000,9000,Petrol,Individual,Manual,1,16.8,796.0,34.2,8.0
7616,Tata,2012,70000,50000,Petrol,Individual,Manual,2,25.4,624.0,37.48,4.0
7617,Renault,2019,300000,35000,Petrol,Individual,Manual,1,23.01,999.0,67.0,5.0
7618,Mahindra,2011,150000,130000,Diesel,Individual,Manual,2,14.0,2498.0,112.0,7.0
7619,Ford,2010,260000,70000,Diesel,Individual,Manual,1,20.0,1399.0,68.0,5.0
7620,Maruti,2012,320000,90000,Diesel,Individual,Manual,3,19.3,1248.0,73.9,5.0
7621,Tata,2018,700000,35000,Petrol,Individual,Manual,1,17.0,1198.0,108.5,5.0
7622,Volkswagen,2012,415000,80000,Petrol,Individual,Manual,1,16.47,1198.0,73.9,5.0
7623,Maruti,2008,260000,120000,Diesel,Individual,Manual,2,17.8,1248.0,75.0,5.0
7624,Tata,2011,70000,80000,Petrol,Individual,Manual,1,26.0,624.0,35.0,4.0
7625,Toyota,2015,515000,30000,Petrol,Individual,Manual,1,17.71,1197.0,78.9,5.0
7626,Hyundai,2016,803999,60000,Diesel,Individual,Manual,1,23.9,1582.0,126.2,5.0
7627,Skoda,2007,275000,200000,Diesel,Individual,Manual,2,16.6,1896.0,122.4,5.0
7628,Ford,2017,934000,101000,Diesel,Individual,Manual,1,22.77,1498.0,98.59,5.0
7629,Ford,2007,210000,110000,Diesel,Individual,Manual,1,17.8,1399.0,68.0,5.0
7630,Toyota,2014,1050000,136000,Diesel,Individual,Manual,3,12.99,2494.0,100.6,8.0
7631,Chevrolet,2011,650000,250000,Diesel,Individual,Manual,2,14.8,2499.0,80.0,7.0
7632,Chevrolet,2012,550000,74000,Diesel,Individual,Manual,4,17.3,1998.0,163.7,5.0
7633,Chevrolet,2010,285000,265000,Diesel,Individual,Manual,4,14.8,2499.0,80.0,9.0
7634,Honda,2015,700000,22700,Petrol,Individual,Manual,1,18.7,1199.0,88.7,5.0
7635,Hyundai,2016,525000,45000,Petrol,Individual,Manual,1,18.9,1197.0,82.0,5.0
7636,Maruti,2011,250000,36000,Petrol,Individual,Manual,2,15.37,1196.0,73.0,5.0
7637,Maruti,2015,575000,57000,Diesel,Individual,Manual,2,26.59,1248.0,74.0,5.0
7638,Tata,2018,540000,33000,Diesel,Individual,Manual,1,27.28,1047.0,69.0,5.0
7639,Maruti,2012,560000,59000,Petrol,Individual,Manual,1,16.02,1373.0,93.7,7.0
7640,Volkswagen,2012,380000,200000,Diesel,Individual,Manual,1,20.54,1598.0,103.6,5.0
7641,Ford,2011,240000,80000,Petrol,Individual,Manual,2,15.6,1196.0,70.0,5.0
7643,Datsun,2018,280000,50000,Petrol,Individual,Manual,1,22.7,799.0,53.64,5.0
7644,Maruti,2011,350000,118000,Diesel,Individual,Manual,2,21.1,1248.0,73.9,5.0
7645,Tata,2014,110000,250000,Diesel,Individual,Manual,2,19.1,1405.0,70.0,5.0
7646,Tata,2018,980000,20000,Diesel,Individual,Manual,1,21.5,1497.0,108.5,5.0
7647,Tata,2018,969999,21871,Diesel,Individual,Manual,1,21.5,1497.0,108.5,5.0
7648,Mahindra,2016,357000,120000,Diesel,Individual,Manual,1,25.32,1198.0,77.0,6.0
7649,Tata,2014,280000,100000,Diesel,Individual,Manual,1,19.1,1405.0,70.0,5.0
7650,Mahindra,2012,430000,50000,Diesel,Individual,Manual,1,15.96,2523.0,62.1,7.0
7651,Maruti,2014,217000,50000,Diesel,Individual,Manual,1,,,,
7652,Maruti,2015,250000,70000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
7653,Chevrolet,2016,525000,80000,Diesel,Individual,Manual,1,18.2,1248.0,73.74,8.0
7654,Tata,2018,500000,25000,Petrol,Individual,Manual,1,23.84,1199.0,84.0,5.0
7655,Mahindra,2019,1000000,60000,Diesel,Individual,Manual,1,16.36,2179.0,120.0,7.0
7656,Maruti,2017,316000,25000,Petrol,Individual,Manual,1,24.7,796.0,47.3,5.0
7657,Maruti,2018,350000,50000,Petrol,Individual,Manual,1,24.7,796.0,47.3,5.0
